file_name,classes,xmin,ymin,xmax,ymax
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1124.jpg,principal_skinner,14,13,179,239
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0067.jpg,nelson_muntz,63,21,293,259
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0057.jpg,lisa_simpson,20,162,186,248
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1136.jpg,moe_szyslak,40,41,241,231
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0740.jpg,bart_simpson,114,19,280,261
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0047.jpg,bart_simpson,89,21,198,259
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0275.jpg,nelson_muntz,56,55,279,286
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0275.jpg,nelson_muntz,90,62,224,238
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1860.jpg,homer_simpson,76,60,213,251
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0372.jpg,krusty_the_clown,152,16,253,272
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0811.jpg,principal_skinner,4,31,94,186
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0284.jpg,abraham_grampa_simpson,112,25,197,213
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0284.jpg,ned_flanders,6,58,90,199
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0284.jpg,abraham_grampa_simpson,84,33,208,293
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0127.jpg,ned_flanders,146,62,221,216
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0504.jpg,charles_montgomery_burns,78,0,221,226
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0987.jpg,bart_simpson,86,4,207,279
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0193.jpg,nelson_muntz,131,35,300,280
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0193.jpg,nelson_muntz,179,37,291,209
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0438.jpg,kent_brockman,79,16,293,261
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0438.jpg,kent_brockman,140,6,287,186
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0095.jpg,bart_simpson,92,66,262,271
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0060.jpg,charles_montgomery_burns,61,9,156,168
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0060.jpg,charles_montgomery_burns,57,5,121,128
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0060.jpg,charles_montgomery_burns,50,9,195,219
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0708.jpg,marge_simpson,22,0,176,244
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1009.jpg,bart_simpson,84,99,250,285
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0368.jpg,abraham_grampa_simpson,13,17,300,258
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1248.jpg,ned_flanders,108,26,300,291
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0254.jpg,homer_simpson,69,0,216,280
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0644.jpg,chief_wiggum,66,10,230,171
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0644.jpg,chief_wiggum,22,0,242,264
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0644.jpg,moe_szyslak,80,31,221,169
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0167.jpg,nelson_muntz,47,65,259,223
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0686.jpg,ned_flanders,60,8,212,171
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0686.jpg,apu_nahasapeemapetilon,22,67,278,292
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0961.jpg,homer_simpson,16,71,137,215
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0298.jpg,ned_flanders,132,21,230,234
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0897.jpg,lisa_simpson,94,0,235,250
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0897.jpg,bart_simpson,77,0,252,288
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_2049.jpg,homer_simpson,65,23,198,263
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0808.jpg,marge_simpson,48,0,226,278
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0321.jpg,principal_skinner,159,13,274,226
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1464.jpg,homer_simpson,114,83,209,253
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0680.jpg,abraham_grampa_simpson,80,44,174,202
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0680.jpg,ned_flanders,77,13,173,213
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0680.jpg,abraham_grampa_simpson,104,36,164,152
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1277.jpg,bart_simpson,189,67,288,200
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1096.jpg,moe_szyslak,66,80,287,246
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1277.jpg,moe_szyslak,160,23,293,185
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_1277.jpg,principal_skinner,99,28,299,289
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1174.jpg,lisa_simpson,42,132,263,291
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0658.jpg,moe_szyslak,80,15,181,171
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0675.jpg,principal_skinner,111,0,233,232
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0683.jpg,bart_simpson,90,149,176,274
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0048.jpg,ned_flanders,124,7,253,183
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0048.jpg,ned_flanders,82,0,228,141
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0305.jpg,marge_simpson,80,2,269,263
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0688.jpg,charles_montgomery_burns,120,51,234,186
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1268.jpg,ned_flanders,8,22,141,196
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0690.jpg,principal_skinner,84,13,213,150
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0690.jpg,principal_skinner,66,14,237,227
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0765.jpg,sideshow_bob,17,6,281,235
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0138.jpg,nelson_muntz,102,92,229,185
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0290.jpg,charles_montgomery_burns,41,29,166,158
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1095.jpg,lisa_simpson,59,96,255,265
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1330.jpg,ned_flanders,105,5,247,276
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0402.jpg,homer_simpson,126,64,207,182
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0402.jpg,homer_simpson,112,61,205,271
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0500.jpg,bart_simpson,99,12,300,255
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0167.jpg,bart_simpson,78,3,203,257
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0275.jpg,principal_skinner,104,6,240,234
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0388.jpg,charles_montgomery_burns,105,2,236,225
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0913.jpg,ned_flanders,84,0,214,265
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1085.jpg,ned_flanders,102,48,269,229
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0817.jpg,charles_montgomery_burns,172,0,294,252
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0041.jpg,abraham_grampa_simpson,147,35,300,247
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0041.jpg,lisa_simpson,14,173,93,268
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0209.jpg,bart_simpson,105,1,296,273
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0425.jpg,abraham_grampa_simpson,102,14,229,267
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0532.jpg,charles_montgomery_burns,32,19,235,271
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0496.jpg,apu_nahasapeemapetilon,4,8,209,249
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0377.jpg,kent_brockman,50,19,202,250
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0377.jpg,kent_brockman,83,9,180,205
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0453.jpg,bart_simpson,103,0,233,271
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0927.jpg,milhouse_van_houten,39,20,223,183
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0368.jpg,principal_skinner,4,7,245,228
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0418.jpg,kent_brockman,90,44,279,240
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1275.jpg,marge_simpson,142,1,294,215
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0967.jpg,bart_simpson,126,79,238,217
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0271.jpg,nelson_muntz,5,42,157,287
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0275.jpg,homer_simpson,122,15,297,235
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0115.jpg,nelson_muntz,60,0,293,288
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0663.jpg,ned_flanders,122,24,250,210
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0629.jpg,charles_montgomery_burns,68,13,266,206
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0629.jpg,milhouse_van_houten,68,5,264,203
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1397.jpg,homer_simpson,18,23,182,214
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0870.jpg,abraham_grampa_simpson,84,75,197,268
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0507.jpg,abraham_grampa_simpson,25,96,123,207
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0402.jpg,charles_montgomery_burns,108,23,245,162
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0525.jpg,abraham_grampa_simpson,72,39,149,185
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0525.jpg,sideshow_bob,144,20,240,173
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0327.jpg,marge_simpson,81,4,264,285
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0372.jpg,comic_book_guy,160,10,257,129
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0372.jpg,comic_book_guy,142,3,271,185
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1246.jpg,ned_flanders,121,20,297,251
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0104.jpg,lisa_simpson,28,2,213,208
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0757.jpg,moe_szyslak,162,7,247,176
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0096.jpg,bart_simpson,71,0,293,253
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0528.jpg,milhouse_van_houten,102,73,249,204
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0058.jpg,kent_brockman,0,4,198,142
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0574.jpg,apu_nahasapeemapetilon,12,35,235,237
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0889.jpg,charles_montgomery_burns,63,38,237,214
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0733.jpg,ned_flanders,181,13,300,225
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0983.jpg,bart_simpson,93,52,165,268
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0235.jpg,ned_flanders,86,9,250,258
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1086.jpg,principal_skinner,100,15,191,174
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1086.jpg,principal_skinner,59,13,207,221
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1086.jpg,kent_brockman,36,35,245,232
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0769.jpg,charles_montgomery_burns,91,20,289,192
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0579.jpg,bart_simpson,43,129,245,284
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0285.jpg,principal_skinner,97,12,168,186
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0285.jpg,principal_skinner,74,14,186,242
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0358.jpg,sideshow_bob,105,7,267,263
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1091.jpg,charles_montgomery_burns,69,17,228,237
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0735.jpg,moe_szyslak,72,62,184,150
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0735.jpg,principal_skinner,75,59,183,148
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0059.jpg,homer_simpson,78,17,277,258
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1204.jpg,bart_simpson,71,18,176,253
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0161.jpg,ned_flanders,130,5,261,237
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1387.jpg,homer_simpson,85,27,216,280
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0295.jpg,marge_simpson,33,4,300,300
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0179.jpg,edna_krabappel,20,56,195,233
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0807.jpg,sideshow_bob,38,7,228,270
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0703.jpg,ned_flanders,89,75,225,252
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0040.jpg,marge_simpson,78,2,222,285
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0007.jpg,apu_nahasapeemapetilon,15,18,214,179
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0357.jpg,apu_nahasapeemapetilon,76,127,271,274
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0598.jpg,principal_skinner,44,14,229,197
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0207.jpg,marge_simpson,89,2,189,254
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1099.jpg,ned_flanders,69,26,244,237
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0580.jpg,marge_simpson,41,0,206,214
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0318.jpg,ned_flanders,21,4,186,229
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0652.jpg,lisa_simpson,123,8,201,213
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0652.jpg,bart_simpson,114,4,211,259
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0181.jpg,kent_brockman,61,14,240,238
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0181.jpg,kent_brockman,102,12,203,180
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0196.jpg,bart_simpson,83,88,169,244
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0032.jpg,abraham_grampa_simpson,128,61,289,241
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0971.jpg,marge_simpson,141,18,245,193
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0779.jpg,charles_montgomery_burns,46,33,258,217
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0658.jpg,comic_book_guy,99,14,212,194
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0520.jpg,charles_montgomery_burns,125,17,280,179
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0495.jpg,moe_szyslak,93,23,216,171
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0007.jpg,edna_krabappel,5,3,79,61
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0349.jpg,krusty_the_clown,0,35,153,266
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0349.jpg,homer_simpson,8,31,150,269
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0065.jpg,milhouse_van_houten,13,10,178,149
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0065.jpg,milhouse_van_houten,17,10,119,106
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1090.jpg,ned_flanders,98,43,228,217
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_2009.jpg,homer_simpson,147,0,297,229
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0907.jpg,ned_flanders,110,71,237,219
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0386.jpg,principal_skinner,89,1,183,184
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0386.jpg,principal_skinner,54,8,212,268
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0581.jpg,principal_skinner,165,3,268,124
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0581.jpg,principal_skinner,135,7,277,259
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0368.jpg,ned_flanders,128,55,269,221
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0195.jpg,nelson_muntz,15,17,251,276
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0195.jpg,comic_book_guy,41,12,239,228
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1103.jpg,lisa_simpson,55,35,230,210
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0842.jpg,krusty_the_clown,153,24,300,196
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0873.jpg,charles_montgomery_burns,34,34,186,188
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0114.jpg,nelson_muntz,49,34,195,270
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0017.jpg,marge_simpson,80,0,264,205
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0222.jpg,comic_book_guy,82,8,168,177
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0034.jpg,edna_krabappel,36,4,129,113
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0590.jpg,principal_skinner,113,5,210,187
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0590.jpg,principal_skinner,97,13,227,278
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0740.jpg,abraham_grampa_simpson,112,9,202,237
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0740.jpg,abraham_grampa_simpson,83,30,223,285
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0866.jpg,principal_skinner,68,13,213,134
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0866.jpg,principal_skinner,41,9,228,203
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0847.jpg,krusty_the_clown,66,64,243,224
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0655.jpg,milhouse_van_houten,113,10,285,173
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0133.jpg,lisa_simpson,88,28,216,253
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0190.jpg,principal_skinner,142,7,213,169
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0190.jpg,principal_skinner,121,6,228,279
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0230.jpg,abraham_grampa_simpson,32,78,165,230
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0230.jpg,abraham_grampa_simpson,36,83,136,184
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1019.jpg,lisa_simpson,124,0,231,244
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1019.jpg,bart_simpson,118,0,239,275
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_1131.jpg,charles_montgomery_burns,107,56,225,215
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0849.jpg,lisa_simpson,114,31,207,224
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1272.jpg,marge_simpson,109,2,240,275
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0013.jpg,sideshow_bob,10,0,130,161
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0749.jpg,marge_simpson,72,0,231,284
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0964.jpg,homer_simpson,113,105,258,272
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0683.jpg,principal_skinner,153,7,283,287
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0616.jpg,moe_szyslak,4,10,153,196
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0270.jpg,apu_nahasapeemapetilon,85,24,253,288
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0270.jpg,charles_montgomery_burns,66,0,247,245
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0270.jpg,apu_nahasapeemapetilon,101,97,241,251
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0026.jpg,kent_brockman,30,35,115,172
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0026.jpg,sideshow_bob,8,11,164,191
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0325.jpg,milhouse_van_houten,44,25,137,111
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0325.jpg,nelson_muntz,35,63,238,300
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0823.jpg,principal_skinner,73,3,198,215
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0598.jpg,abraham_grampa_simpson,78,7,205,248
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0159.jpg,abraham_grampa_simpson,11,39,171,288
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1222.jpg,marge_simpson,148,67,284,247
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1237.jpg,ned_flanders,110,12,250,277
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1237.jpg,homer_simpson,94,44,256,271
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0883.jpg,krusty_the_clown,106,33,278,178
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0883.jpg,krusty_the_clown,81,29,292,276
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0257.jpg,marge_simpson,79,8,189,213
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0037.jpg,principal_skinner,60,22,203,143
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1556.jpg,homer_simpson,83,4,225,282
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0281.jpg,nelson_muntz,25,21,268,284
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0281.jpg,nelson_muntz,120,10,262,208
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0695.jpg,homer_simpson,85,7,228,274
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0980.jpg,homer_simpson,0,15,180,257
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0980.jpg,abraham_grampa_simpson,0,28,162,291
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0058.jpg,nelson_muntz,30,8,284,265
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0786.jpg,principal_skinner,102,9,299,274
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0546.jpg,moe_szyslak,112,19,236,180
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0476.jpg,sideshow_bob,9,0,300,298
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0476.jpg,lisa_simpson,93,10,225,281
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0729.jpg,krusty_the_clown,52,36,227,281
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0729.jpg,krusty_the_clown,62,48,211,190
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0485.jpg,marge_simpson,68,8,207,257
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0321.jpg,homer_simpson,19,19,231,249
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0918.jpg,lisa_simpson,37,46,234,275
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1260.jpg,lisa_simpson,71,0,255,278
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0077.jpg,charles_montgomery_burns,40,11,118,154
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0067.jpg,edna_krabappel,39,3,128,114
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0504.jpg,moe_szyslak,161,23,248,143
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0655.jpg,chief_wiggum,5,45,126,234
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1132.jpg,ned_flanders,29,45,173,247
